e,a,v,tx,op
tmdb.movie/1326131,tmdb.movie/release_date,2002-01-01,1,assert
tmdb.movie/1326131,tmdb.movie/title,The Sky Socialist: Flight,1,assert
tmdb.movie/1326131,tmdb.movie/video,false,1,assert
tmdb.movie/1326131,tmdb.movie/vote_average,0,1,assert
tmdb.movie/1326131,tmdb.movie/vote_count,0,1,assert
tmdb.movie/1326199,tmdb.movie/adult,false,1,assert
tmdb.movie/1326199,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/1326199,tmdb.movie/genre_id,35,1,assert
tmdb.movie/1326199,tmdb.movie/id,1326199,1,assert
tmdb.movie/1326199,tmdb.movie/original_language,en,1,assert
tmdb.movie/1326199,tmdb.movie/original_title,The Outside Woman,1,assert
tmdb.movie/1326199,tmdb.movie/overview,The Outside Woman is a lost 1921 American comedy film directed by Sam Wood and written by Douglas Bronston.,1,assert
tmdb.movie/1326199,tmdb.movie/popularity,4.2717,1,assert
tmdb.movie/1326199,tmdb.movie/poster_path,/b3B9DE5MpWinfO7r7O1RPJ7GfDk.jpg,1,assert
tmdb.movie/1326199,tmdb.movie/release_date,1921-02-08,1,assert
tmdb.movie/1326199,tmdb.movie/title,The Outside Woman,1,assert
tmdb.movie/1326199,tmdb.movie/video,false,1,assert
tmdb.movie/1326199,tmdb.movie/vote_average,0,1,assert
tmdb.movie/1326199,tmdb.movie/vote_count,0,1,assert
tmdb.movie/1326304,tmdb.movie/adult,false,1,assert
tmdb.movie/1326304,tmdb.movie/backdrop_path,/mVfTODHAQAnQcluSPRBSswqoyob.jpg,1,assert
tmdb.movie/1326304,tmdb.movie/genre_id,80,1,assert
tmdb.movie/1326304,tmdb.movie/genre_id,10749,1,assert
tmdb.movie/1326304,tmdb.movie/id,1326304,1,assert
tmdb.movie/1326304,tmdb.movie/original_language,en,1,assert
tmdb.movie/1326304,tmdb.movie/original_title,It's a Good Day to Die,1,assert
tmdb.movie/1326304,tmdb.movie/overview,A fugitive gangster falling for a beguiling go-go dancer triggers a pulse-pounding spiral of unexpected twists and betrayals.,1,assert
tmdb.movie/1326304,tmdb.movie/popularity,6.1787,1,assert
tmdb.movie/1326304,tmdb.movie/poster_path,/wBf5GrLxqftMmSqz6to5qkohJsa.jpg,1,assert
tmdb.movie/1326304,tmdb.movie/release_date,2024-09-18,1,assert
tmdb.movie/1326304,tmdb.movie/title,It's a Good Day to Die,1,assert
tmdb.movie/1326304,tmdb.movie/video,false,1,assert
tmdb.movie/1326304,tmdb.movie/vote_average,5,1,assert
tmdb.movie/1326304,tmdb.movie/vote_count,3,1,assert
tmdb.movie/1327018,tmdb.movie/adult,false,1,assert
tmdb.movie/1327018,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/1327018,tmdb.movie/id,1327018,1,assert
tmdb.movie/1327018,tmdb.movie/original_language,en,1,assert
tmdb.movie/1327018,tmdb.movie/original_title,Intrépidos Punks: A Surrealistic Mexican Scene,1,assert
tmdb.movie/1327018,tmdb.movie/overview,A Making-Of documentary on Intrépidos Punks.,1,assert
tmdb.movie/1327018,tmdb.movie/popularity,3.962,1,assert
tmdb.movie/1327018,tmdb.movie/poster_path,,1,assert
tmdb.movie/1327018,tmdb.movie/release_date,2024-08-27,1,assert
tmdb.movie/1327018,tmdb.movie/title,Intrépidos Punks: A Surrealistic Mexican Scene,1,assert
tmdb.movie/1327018,tmdb.movie/video,false,1,assert
tmdb.movie/1327018,tmdb.movie/vote_average,0,1,assert
tmdb.movie/1327018,tmdb.movie/vote_count,0,1,assert
tmdb.movie/1327537,tmdb.movie/adult,false,1,assert
tmdb.movie/1327537,tmdb.movie/backdrop_path,/zRAUpBG8g2EQL6kG4l61Wa5J4Zm.jpg,1,assert
tmdb.movie/1327537,tmdb.movie/genre_id,53,1,assert
tmdb.movie/1327537,tmdb.movie/genre_id,80,1,assert
tmdb.movie/1327537,tmdb.movie/id,1327537,1,assert
tmdb.movie/1327537,tmdb.movie/original_language,en,1,assert
tmdb.movie/1327537,tmdb.movie/original_title,Dead Money,1,assert
tmdb.movie/1327537,tmdb.movie/overview,Professional poker player Andy and his girlfriend Chloe are involved in a crazy 24 hours after a home poker game is robbed. Andy finds up playing the largest poker game of his life as both of their lives are in danger.,1,assert
tmdb.movie/1327537,tmdb.movie/popularity,4.0212,1,assert
tmdb.movie/1327537,tmdb.movie/poster_path,/32JkuNsjOQwhokUNgZpajDgBEe0.jpg,1,assert
tmdb.movie/1327537,tmdb.movie/release_date,2024-09-13,1,assert
tmdb.movie/1327537,tmdb.movie/title,Dead Money,1,assert
tmdb.movie/1327537,tmdb.movie/video,false,1,assert
tmdb.movie/1327537,tmdb.movie/vote_average,5.9,1,assert
tmdb.movie/1327537,tmdb.movie/vote_count,10,1,assert
tmdb.movie/1327819,tmdb.movie/adult,false,1,assert
tmdb.movie/1327819,tmdb.movie/backdrop_path,/2RrLuIfIzGWWIH8IAEo6o0IYHmx.jpg,1,assert
tmdb.movie/1327819,tmdb.movie/genre_id,878,1,assert
tmdb.movie/1327819,tmdb.movie/genre_id,10751,1,assert
tmdb.movie/1327819,tmdb.movie/id,1327819,1,assert
tmdb.movie/1327819,tmdb.movie/original_language,en,1,assert
tmdb.movie/1327819,tmdb.movie/original_title,Hoppers,1,assert
tmdb.movie/1327819,tmdb.movie/overview,"Scientists have discovered how to ""hop"" human consciousness into lifelike robotic animals, allowing people to communicate with animals as animals. Animal lover Mabel seizes an opportunity to use the technology, uncovering mysteries within the animal world that are beyond anything she could have imagined.",1,assert
tmdb.movie/1327819,tmdb.movie/popularity,6.1711,1,assert
tmdb.movie/1327819,tmdb.movie/poster_path,/12tvpCv413QvvJlZGf4lRq446tT.jpg,1,assert
tmdb.movie/1327819,tmdb.movie/release_date,2026-03-04,1,assert
tmdb.movie/1327819,tmdb.movie/title,Hoppers,1,assert
tmdb.movie/1327819,tmdb.movie/video,false,1,assert
tmdb.movie/1327819,tmdb.movie/vote_average,0,1,assert
tmdb.movie/1327819,tmdb.movie/vote_count,0,1,assert
tmdb.movie/1327862,tmdb.movie/adult,false,1,assert
tmdb.movie/1327862,tmdb.movie/backdrop_path,/m3WlBJJRbFPaut1QS0PbOG8Wezy.jpg,1,assert
tmdb.movie/1327862,tmdb.movie/genre_id,18,1,assert
tmdb.movie/1327862,tmdb.movie/genre_id,10749,1,assert
tmdb.movie/1327862,tmdb.movie/id,1327862,1,assert
tmdb.movie/1327862,tmdb.movie/original_language,en,1,assert
tmdb.movie/1327862,tmdb.movie/original_title,Regretting You,1,assert
tmdb.movie/1327862,tmdb.movie/overview,"Morgan Grant and her daughter Clara explore what's left behind after a devastating accident reveals a shocking betrayal and forces them to confront family secrets, redefine love, and rediscover each other.",1,assert
tmdb.movie/1327862,tmdb.movie/popularity,17.9911,1,assert
tmdb.movie/1327862,tmdb.movie/poster_path,/z4gVnxTaks3anTycwKjDmvQSuWt.jpg,1,assert
tmdb.movie/1327862,tmdb.movie/release_date,2025-10-22,1,assert
tmdb.movie/1327862,tmdb.movie/title,Regretting You,1,assert
tmdb.movie/1327862,tmdb.movie/video,false,1,assert
tmdb.movie/1327862,tmdb.movie/vote_average,7,1,assert
tmdb.movie/1327862,tmdb.movie/vote_count,251,1,assert
tmdb.movie/1327881,tmdb.movie/adult,false,1,assert
tmdb.movie/1327881,tmdb.movie/backdrop_path,/uHzxIRoz0ksfZDh12UOrzUoF0Et.jpg,1,assert
tmdb.movie/1327881,tmdb.movie/genre_id,27,1,assert
tmdb.movie/1327881,tmdb.movie/genre_id,53,1,assert
tmdb.movie/1327881,tmdb.movie/id,1327881,1,assert
tmdb.movie/1327881,tmdb.movie/original_language,en,1,assert
tmdb.movie/1327881,tmdb.movie/original_title,Voice of Shadows,1,assert
tmdb.movie/1327881,tmdb.movie/overview,A young working class woman stands to inherit an estate if she and her boyfriend abide by a set of bizarre stipulations.,1,assert
tmdb.movie/1327881,tmdb.movie/popularity,50.9287,1,assert
tmdb.movie/1327881,tmdb.movie/poster_path,/hffZQgrulC6jgneLuTANQrYgiui.jpg,1,assert
tmdb.movie/1327881,tmdb.movie/release_date,2024-09-17,1,assert
tmdb.movie/1327881,tmdb.movie/title,Voice of Shadows,1,assert
tmdb.movie/1327881,tmdb.movie/video,false,1,assert
tmdb.movie/1327881,tmdb.movie/vote_average,4.6,1,assert
tmdb.movie/1327881,tmdb.movie/vote_count,13,1,assert
tmdb.movie/1328746,tmdb.movie/adult,false,1,assert
tmdb.movie/1328746,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/1328746,tmdb.movie/genre_id,99,1,assert
tmdb.movie/1328746,tmdb.movie/id,1328746,1,assert
tmdb.movie/1328746,tmdb.movie/original_language,en,1,assert
tmdb.movie/1328746,tmdb.movie/original_title,2001 New England Patriots - Super Bowl XXXVI Champions,1,assert
tmdb.movie/1328746,tmdb.movie/overview,The 36th NFL Super Bowl is one for the books. A tight battle between the New England Patriots and the Saint Louis Rams in a game that will be remembered by football fans for many years. The Pats took home the trophy with a late field goal to secure the victory. New quarterback Tom Brady was the game's MVP.,1,assert
tmdb.movie/1328746,tmdb.movie/popularity,4.7883,1,assert
tmdb.movie/1328746,tmdb.movie/poster_path,/tWFFqVy059V8cyb7NWmx3ITyor3.jpg,1,assert
tmdb.movie/1328746,tmdb.movie/release_date,2002-03-05,1,assert
tmdb.movie/1328746,tmdb.movie/title,2001 New England Patriots - Super Bowl XXXVI Champions,1,assert
tmdb.movie/1328746,tmdb.movie/video,false,1,assert
tmdb.movie/1328746,tmdb.movie/vote_average,0,1,assert
tmdb.movie/1328746,tmdb.movie/vote_count,0,1,assert
tmdb.movie/1328803,tmdb.movie/adult,false,1,assert
tmdb.movie/1328803,tmdb.movie/backdrop_path,/yGByIyqgJerCw7AAphTrTAlrdkJ.jpg,1,assert
tmdb.movie/1328803,tmdb.movie/genre_id,28,1,assert
tmdb.movie/1328803,tmdb.movie/genre_id,36,1,assert
tmdb.movie/1328803,tmdb.movie/id,1328803,1,assert
tmdb.movie/1328803,tmdb.movie/original_language,en,1,assert
tmdb.movie/1328803,tmdb.movie/original_title,Prisoner of War,1,assert
tmdb.movie/1328803,tmdb.movie/overview,British RAF Wing Commander James Wright is captured by the Japanese during WWII and forced to fight in brutal hand-to-hand combat. The Japanese soldiers get more than they bargained for when Wright’s years of martial arts training in Hong Kong prove him to be a formidable opponent.,1,assert
tmdb.movie/1328803,tmdb.movie/popularity,14.02,1,assert
tmdb.movie/1328803,tmdb.movie/poster_path,/4T4yRG6iskDcfMeoLuUZEJYCrjL.jpg,1,assert
tmdb.movie/1328803,tmdb.movie/release_date,2025-09-19,1,assert
tmdb.movie/1328803,tmdb.movie/title,Prisoner of War,1,assert
tmdb.movie/1328803,tmdb.movie/video,false,1,assert
tmdb.movie/1328803,tmdb.movie/vote_average,7.153,1,assert
tmdb.movie/1328803,tmdb.movie/vote_count,134,1,assert
tmdb.movie/1328994,tmdb.movie/adult,false,1,assert
tmdb.movie/1328994,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/1328994,tmdb.movie/genre_id,16,1,assert
tmdb.movie/1328994,tmdb.movie/id,1328994,1,assert
tmdb.movie/1328994,tmdb.movie/original_language,en,1,assert
tmdb.movie/1328994,tmdb.movie/original_title,Living Above the Mouse's Ear,1,assert
tmdb.movie/1328994,tmdb.movie/overview,"A short film created by Duane Palyka and Hank Grebe, artists and animators of the lab. It was a joint effort between the Computer Graphics Lab and the 2D animation studio, which was originally founded for the production of NYIT's 1975 film Tubby the Tuba. Animators a part of that team include John Gentilella and Francis Glebas. Mouse's Ear was mostly animated on paper before the drawings were scanned and lined, colored, and composited digitally. The film was originally presented to Vestron Video in 1985 or 1986 for possible distribution, however it was rejected and never saw a public release or screening.",1,assert
tmdb.movie/1328994,tmdb.movie/popularity,4.9865,1,assert
tmdb.movie/1328994,tmdb.movie/poster_path,,1,assert
tmdb.movie/1328994,tmdb.movie/release_date,1985-01-01,1,assert
tmdb.movie/1328994,tmdb.movie/title,Living Above the Mouse's Ear,1,assert
tmdb.movie/1328994,tmdb.movie/video,false,1,assert
tmdb.movie/1328994,tmdb.movie/vote_average,0,1,assert
tmdb.movie/1328994,tmdb.movie/vote_count,0,1,assert
tmdb.movie/1329605,tmdb.movie/adult,false,1,assert
tmdb.movie/1329605,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/1329605,tmdb.movie/genre_id,99,1,assert
tmdb.movie/1329605,tmdb.movie/genre_id,10402,1,assert
tmdb.movie/1329605,tmdb.movie/id,1329605,1,assert
tmdb.movie/1329605,tmdb.movie/original_language,en,1,assert
tmdb.movie/1329605,tmdb.movie/original_title,TMZ No BS: Cardi B,1,assert
tmdb.movie/1329605,tmdb.movie/overview,How Cardi B became a household name and a legend in her own time.,1,assert
tmdb.movie/1329605,tmdb.movie/popularity,4.3525,1,assert
tmdb.movie/1329605,tmdb.movie/poster_path,/b7PQVpLxdLpWKOGONmMEhuDp9c5.jpg,1,assert
tmdb.movie/1329605,tmdb.movie/release_date,2023-03-31,1,assert
tmdb.movie/1329605,tmdb.movie/title,TMZ No BS: Cardi B,1,assert
tmdb.movie/1329605,tmdb.movie/video,false,1,assert
tmdb.movie/1329605,tmdb.movie/vote_average,8,1,assert
tmdb.movie/1329605,tmdb.movie/vote_count,1,1,assert
tmdb.movie/1329606,tmdb.movie/adult,false,1,assert
tmdb.movie/1329606,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/1329606,tmdb.movie/id,1329606,1,assert
tmdb.movie/1329606,tmdb.movie/original_language,en,1,assert
tmdb.movie/1329606,tmdb.movie/original_title,Mosco Street 3: Attack of The Perfect Camera (Fuji W3),1,assert
tmdb.movie/1329606,tmdb.movie/overview,Polaroid 3D short film by Ken Jacobs.,1,assert
tmdb.movie/1329606,tmdb.movie/popularity,4.239,1,assert
tmdb.movie/1329606,tmdb.movie/poster_path,/7H6Bfyy8L6wpX9gyujs0LhP84lf.jpg,1,assert
tmdb.movie/1329606,tmdb.movie/release_date,2016-08-10,1,assert
tmdb.movie/1329606,tmdb.movie/title,Mosco Street 3: Attack of The Perfect Camera (Fuji W3),1,assert
tmdb.movie/1329606,tmdb.movie/video,false,1,assert
tmdb.movie/1329606,tmdb.movie/vote_average,0,1,assert
tmdb.movie/1329606,tmdb.movie/vote_count,0,1,assert
tmdb.movie/1329607,tmdb.movie/adult,false,1,assert
tmdb.movie/1329607,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/1329607,tmdb.movie/id,1329607,1,assert
tmdb.movie/1329607,tmdb.movie/original_language,en,1,assert
tmdb.movie/1329607,tmdb.movie/original_title,Mosco Street 2,1,assert
tmdb.movie/1329607,tmdb.movie/overview,Polaroid 3D short film by Ken Jacobs.,1,assert
tmdb.movie/1329607,tmdb.movie/popularity,3.9281,1,assert
tmdb.movie/1329607,tmdb.movie/poster_path,/9gQhHqK3CHZ9NULtGtLR9sFwwPY.jpg,1,assert
tmdb.movie/1329607,tmdb.movie/release_date,2016-08-10,1,assert
tmdb.movie/1329607,tmdb.movie/title,Mosco Street 2,1,assert
tmdb.movie/1329607,tmdb.movie/video,false,1,assert
tmdb.movie/1329607,tmdb.movie/vote_average,0,1,assert
tmdb.movie/1329607,tmdb.movie/vote_count,0,1,assert
tmdb.movie/132978,tmdb.movie/adult,false,1,assert
tmdb.movie/132978,tmdb.movie/backdrop_path,/lioa9QwzAQbY3m8AvgfsIBe1W3d.jpg,1,assert
tmdb.movie/132978,tmdb.movie/genre_id,35,1,assert
tmdb.movie/132978,tmdb.movie/id,132978,1,assert
tmdb.movie/132978,tmdb.movie/original_language,es,1,assert
tmdb.movie/132978,tmdb.movie/original_title,Si Fulano fuese Mengano,1,assert
tmdb.movie/132978,tmdb.movie/overview,"Raúl Arévalo and Miguel García seem like a drop of water to another, but there the similarity ends. Raul is a famous singer, womanizer, despotic, cruel and millionaire. Instead Michael is an honest worker, cheerful and loving who enjoys the simple things forward. Fate will know them and life will never be the same for either.",1,assert
tmdb.movie/132978,tmdb.movie/popularity,4.0405,1,assert
tmdb.movie/132978,tmdb.movie/poster_path,/xj3H6EVLgC8FXy2coU9TVd1JpUd.jpg,1,assert
tmdb.movie/132978,tmdb.movie/release_date,1971-01-01,1,assert
tmdb.movie/132978,tmdb.movie/title,Si Fulano fuese Mengano,1,assert
tmdb.movie/132978,tmdb.movie/video,false,1,assert
tmdb.movie/132978,tmdb.movie/vote_average,5.5,1,assert
tmdb.movie/132978,tmdb.movie/vote_count,2,1,assert
tmdb.movie/132979,tmdb.movie/adult,false,1,assert
tmdb.movie/132979,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/132979,tmdb.movie/genre_id,18,1,assert
tmdb.movie/132979,tmdb.movie/genre_id,35,1,assert
tmdb.movie/132979,tmdb.movie/id,132979,1,assert
tmdb.movie/132979,tmdb.movie/original_language,fr,1,assert
tmdb.movie/132979,tmdb.movie/original_title,Les Lavandières du Portugal,1,assert
tmdb.movie/132979,tmdb.movie/overview,"Two French advertising agencies vying for a contract with a manufacturer of washers. The manager decides to hire the agency submitting the best advertising campaign. Jean Francois, head of the A.P.N., has the great idea of ​​looking for an authentic Portuguese washerwoman to present the ads. But competition, the O.P.I., led by the attractive Catherine, on a trip to Portugal, check the washer ideal. It is a shy girl who is happy with life in Portugal and refuses to accept the proposals of Catherine. And here intervenes Jean François, who pretends to fall for her to take her to Paris ..",1,assert
tmdb.movie/132979,tmdb.movie/popularity,3.8122,1,assert
tmdb.movie/132979,tmdb.movie/poster_path,/aheHAfVmN8Edm3UjlgI5PkqKTRy.jpg,1,assert
tmdb.movie/132979,tmdb.movie/release_date,1957-08-23,1,assert
tmdb.movie/132979,tmdb.movie/title,Les Lavandières du Portugal,1,assert
tmdb.movie/132979,tmdb.movie/video,false,1,assert
tmdb.movie/132979,tmdb.movie/vote_average,1,1,assert
tmdb.movie/132979,tmdb.movie/vote_count,1,1,assert
tmdb.movie/1329812,tmdb.movie/adult,false,1,assert
tmdb.movie/1329812,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/1329812,tmdb.movie/id,1329812,1,assert
tmdb.movie/1329812,tmdb.movie/original_language,en,1,assert
tmdb.movie/1329812,tmdb.movie/original_title,A Romance of the Rails,1,assert
tmdb.movie/1329812,tmdb.movie/overview,"For years, William West has been living in a little house owned by the railroad. He has never paid rent. One day, railroad employee. George Lessey is ordered to go collect back rent. When he arrives, he discovers two things: West has no intention of paying any money, and he has a pretty niece staying with him, Bessie Learn.",1,assert
tmdb.movie/1329812,tmdb.movie/popularity,4.0265,1,assert
tmdb.movie/1329812,tmdb.movie/poster_path,/hgnwms4efRu9mjm1FxQjSxltQgW.jpg,1,assert
tmdb.movie/1329812,tmdb.movie/release_date,1912-11-05,1,assert
tmdb.movie/1329812,tmdb.movie/title,A Romance of the Rails,1,assert
tmdb.movie/1329812,tmdb.movie/video,false,1,assert
tmdb.movie/1329812,tmdb.movie/vote_average,0,1,assert
tmdb.movie/1329812,tmdb.movie/vote_count,0,1,assert
tmdb.movie/1329919,tmdb.movie/adult,false,1,assert
tmdb.movie/1329919,tmdb.movie/backdrop_path,/5tsOv2cYz6Jao7C0EnxftuE1LX2.jpg,1,assert
tmdb.movie/1329919,tmdb.movie/genre_id,10749,1,assert
tmdb.movie/1329919,tmdb.movie/genre_id,10770,1,assert
tmdb.movie/1329919,tmdb.movie/id,1329919,1,assert
tmdb.movie/1329919,tmdb.movie/original_language,en,1,assert
tmdb.movie/1329919,tmdb.movie/original_title,Love on the Danube: Royal Getaway,1,assert
tmdb.movie/1329919,tmdb.movie/overview,"Heartbroken after being jilted at the altar, Ava, a straight-talking urban art gallery manager, takes her honeymoon anyway and meets a charming European gentleman who shares her passion for art. However, trust and deception are an issue.",1,assert
tmdb.movie/1329919,tmdb.movie/popularity,4.6732,1,assert
tmdb.movie/1329919,tmdb.movie/poster_path,/sJ5vbDUWKII6KE316Cn4uWmmjIp.jpg,1,assert
tmdb.movie/1329919,tmdb.movie/release_date,2024-09-19,1,assert
tmdb.movie/1329919,tmdb.movie/title,Love on the Danube: Royal Getaway,1,assert
tmdb.movie/1329919,tmdb.movie/video,false,1,assert
tmdb.movie/1329919,tmdb.movie/vote_average,7.188,1,assert
tmdb.movie/1329919,tmdb.movie/vote_count,8,1,assert
tmdb.movie/1330022,tmdb.movie/adult,false,1,assert
tmdb.movie/1330022,tmdb.movie/backdrop_path,,1,assert
tmdb.movie/1330022,tmdb.movie/genre_id,99,1,assert
tmdb.movie/1330022,tmdb.movie/id,1330022,1,assert
tmdb.movie/1330022,tmdb.movie/original_language,en,1,assert
tmdb.movie/1330022,tmdb.movie/original_title,Setting Fires for Science,1,assert
tmdb.movie/1330022,tmdb.movie/overview,"This film shows the scientific study of fires set to buildings in Aultsville, Ontario, a town evacuated for flooding by the St. Lawrence Seaway. Scientists at Canada's National Research Council devised instruments for recording the progress of a fire in all its stages, to help the country's fire fighters lessen fire's tragic toll.",1,assert
