e,a,v,tx,op
tmdb.movie/1048181,tmdb.movie/original_language,en,41173,assert
tmdb.movie/1048181,tmdb.movie/id,1048181,41173,assert
tmdb.movie/1048181,tmdb.movie/genre_id,10770,41173,assert
tmdb.movie/1048181,tmdb.movie/genre_id,28,41173,assert
tmdb.movie/1048181,tmdb.movie/backdrop_path,,41173,assert
tmdb.movie/1048181,tmdb.movie/adult,false,41173,assert
tmdb.movie/10483,tmdb.movie/vote_count,4014,41422,assert
tmdb.movie/10483,tmdb.movie/vote_average,6.29,41422,assert
tmdb.movie/10483,tmdb.movie/video,false,41422,assert
tmdb.movie/10483,tmdb.movie/title,Death Race,41422,assert
tmdb.movie/10483,tmdb.movie/release_date,2008-08-22,41422,assert
tmdb.movie/10483,tmdb.movie/poster_path,/5A79GeOb3uChQ0l0ZDjDyODKQp3.jpg,41422,assert
tmdb.movie/10483,tmdb.movie/popularity,4.846,41422,assert
tmdb.movie/10483,tmdb.movie/overview,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",41422,assert
tmdb.movie/10483,tmdb.movie/original_title,Death Race,41422,assert
tmdb.movie/10483,tmdb.movie/original_language,en,41422,assert
tmdb.movie/10483,tmdb.movie/id,10483,41422,assert
tmdb.movie/10483,tmdb.movie/genre_id,53,41422,assert
tmdb.movie/10483,tmdb.movie/genre_id,28,41422,assert
tmdb.movie/10483,tmdb.movie/backdrop_path,/5mbFEJStH59cNFcF7VkRgsSxMqK.jpg,41422,assert
tmdb.movie/10483,tmdb.movie/adult,false,41422,assert
tmdb.movie/1048357,tmdb.movie/vote_count,0,41523,assert
tmdb.movie/1048357,tmdb.movie/vote_average,0,41523,assert
tmdb.movie/1048357,tmdb.movie/video,false,41523,assert
tmdb.movie/1048357,tmdb.movie/title,Back in Town,41523,assert
tmdb.movie/1048357,tmdb.movie/release_date,2004-01-01,41523,assert
tmdb.movie/1048357,tmdb.movie/poster_path,/6prIuV2V1MS2zpTRe0H10aOFeel.jpg,41523,assert
tmdb.movie/1048357,tmdb.movie/popularity,3.1165,41523,assert
tmdb.movie/1048357,tmdb.movie/overview,"Back In Town visits exotic locations, capturing exclusive sessions with the world's best surfers. From perfect 10-foot barrels in Tahiti and Hawaii to the epic beach breaks of France, Australia and Brazil. Back In Town has something for everyone! Hop on the Frieden bus and enjoy the best surfers in the world ripping exotic locations worldwide!  Locations: Australia, Tahiti, France, South Africa, Hawaii and Brazil.",41523,assert
tmdb.movie/1048357,tmdb.movie/original_title,Back in Town,41523,assert
tmdb.movie/1048357,tmdb.movie/original_language,en,41523,assert
tmdb.movie/1048357,tmdb.movie/id,1048357,41523,assert
tmdb.movie/1048357,tmdb.movie/backdrop_path,,41523,assert
tmdb.movie/1048357,tmdb.movie/adult,false,41523,assert
tmdb.movie/104924,tmdb.movie/vote_count,2,41533,assert
tmdb.movie/104924,tmdb.movie/vote_average,5.5,41533,assert
tmdb.movie/104924,tmdb.movie/video,false,41533,assert
tmdb.movie/104924,tmdb.movie/title,Night of Violence,41533,assert
tmdb.movie/104924,tmdb.movie/release_date,1965-12-29,41533,assert
tmdb.movie/104924,tmdb.movie/poster_path,/kFITnoGW0kmuYUROEfG8XpcGfzv.jpg,41533,assert
tmdb.movie/104924,tmdb.movie/popularity,3.748,41533,assert
tmdb.movie/104924,tmdb.movie/overview,"Carla Pratesi, a prostitute, is killed.  Her death is followed by a number of attempted murders.  Carla's sister undertakes her own investigation.  Police enquiries uncover a drugs trade connected to a call-girls organization but the murderer remains at large.  Finally, a witness identifies the killer as a well-known actor.  However, he has a strong alibi (he was shooting a film).  The following night, a girl who manages to escape from the maniac's clutches swears he is a different famous actor but he turns out to have a strong alibi too!  Eventually the police set a trap in the park and, with the help of Carla, kill the madman.  It emerges he had been disfigured by the atomic  blast at Hiroshima and went crazy because his disformed features revolted women and but them off having sex with him.  He created masks reproducing the features of handsome actors just to approach prostitutes!",41533,assert
tmdb.movie/104924,tmdb.movie/original_title,Le notti della violenza,41533,assert
tmdb.movie/104924,tmdb.movie/original_language,it,41533,assert
tmdb.movie/104924,tmdb.movie/id,104924,41533,assert
tmdb.movie/104924,tmdb.movie/genre_id,53,41533,assert
tmdb.movie/104924,tmdb.movie/backdrop_path,/mzrCPDCXjxQouMzOcbhJOId0pe8.jpg,41533,assert
tmdb.movie/104924,tmdb.movie/adult,false,41533,assert
tmdb.movie/10494,tmdb.movie/vote_count,3029,41157,assert
tmdb.movie/10494,tmdb.movie/vote_average,8.298,41157,assert
tmdb.movie/10494,tmdb.movie/video,false,41157,assert
tmdb.movie/10494,tmdb.movie/title,Perfect Blue,41157,assert
tmdb.movie/10494,tmdb.movie/release_date,1998-02-28,41157,assert
tmdb.movie/10494,tmdb.movie/poster_path,/6WTiOCfDPP8XV4jqfloiVWf7KHq.jpg,41157,assert
tmdb.movie/10494,tmdb.movie/popularity,6.0358,41157,assert
tmdb.movie/10494,tmdb.movie/overview,"Rising pop star Mima quits singing to pursue a career as an actress. After she takes up a role on a popular detective show, her handlers and collaborators begin turning up murdered. Harboring feelings of guilt and haunted by visions of her former self, Mima's reality and fantasy meld into a frenzied paranoia.",41157,assert
tmdb.movie/10494,tmdb.movie/original_title,PERFECT BLUE,41157,assert
tmdb.movie/10494,tmdb.movie/original_language,ja,41157,assert
tmdb.movie/10494,tmdb.movie/id,10494,41157,assert
tmdb.movie/10494,tmdb.movie/genre_id,53,41157,assert
tmdb.movie/10494,tmdb.movie/genre_id,16,41157,assert
tmdb.movie/10494,tmdb.movie/backdrop_path,/1YRtgjLb5xxUb2rsNRnr54Oc0B2.jpg,41157,assert
tmdb.movie/10494,tmdb.movie/adult,false,41157,assert
tmdb.movie/1049676,tmdb.movie/vote_count,2,41449,assert
tmdb.movie/1049676,tmdb.movie/vote_average,5.5,41449,assert
tmdb.movie/1049676,tmdb.movie/video,false,41449,assert
tmdb.movie/1049676,tmdb.movie/title,Brighton Seagoing Electric Car,41449,assert
tmdb.movie/1049676,tmdb.movie/release_date,1897-01-01,41449,assert
tmdb.movie/1049676,tmdb.movie/poster_path,/jTXlA3i971x7cS4emIx3U2iGeqQ.jpg,41449,assert
tmdb.movie/1049676,tmdb.movie/popularity,4.852,41449,assert
tmdb.movie/1049676,tmdb.movie/overview,"A view taken from Brighton beach on the Channel coast of the transit of Magnus Volk’s amazing seagoing electric railway, long celebrated as one of the world’s more bizarre railway experiments. All aboard for “A Sea Voyage on Wheels!""",41449,assert
tmdb.movie/1049676,tmdb.movie/original_title,Brighton Seagoing Electric Car,41449,assert
tmdb.movie/1049676,tmdb.movie/original_language,en,41449,assert
tmdb.movie/1049676,tmdb.movie/id,1049676,41449,assert
tmdb.movie/1049676,tmdb.movie/genre_id,99,41449,assert
tmdb.movie/1049676,tmdb.movie/backdrop_path,,41449,assert
tmdb.movie/1049676,tmdb.movie/adult,false,41449,assert
tmdb.movie/104970,tmdb.movie/vote_count,24,41176,assert
tmdb.movie/104970,tmdb.movie/vote_average,4.667,41176,assert
tmdb.movie/104970,tmdb.movie/video,false,41176,assert
tmdb.movie/104970,tmdb.movie/title,Byleth: The Demon of Incest,41176,assert
tmdb.movie/104970,tmdb.movie/release_date,1972-05-31,41176,assert
tmdb.movie/104970,tmdb.movie/poster_path,/bhXmRakzWSIMNHQnMHkYRZKLiuf.jpg,41176,assert
tmdb.movie/104970,tmdb.movie/popularity,4.8731,41176,assert
tmdb.movie/104970,tmdb.movie/overview,"A young man becomes obsessed with Byleth, the demon of incest, and it leads to an unhealthy infatuation with his sister.",41176,assert
tmdb.movie/104970,tmdb.movie/original_title,Byleth - Il demone dell'incesto,41176,assert
tmdb.movie/104970,tmdb.movie/original_language,it,41176,assert
tmdb.movie/104970,tmdb.movie/id,104970,41176,assert
tmdb.movie/104970,tmdb.movie/genre_id,27,41176,assert
tmdb.movie/104970,tmdb.movie/genre_id,18,41176,assert
tmdb.movie/104970,tmdb.movie/backdrop_path,/2lxE4pzivZ3G5U69MWiad8nzHsj.jpg,41176,assert
tmdb.movie/104970,tmdb.movie/adult,false,41176,assert
tmdb.movie/104974,tmdb.movie/vote_count,32,41533,assert
tmdb.movie/104974,tmdb.movie/vote_average,4.5,41533,assert
tmdb.movie/104974,tmdb.movie/video,false,41533,assert
tmdb.movie/104974,tmdb.movie/title,Captain Apache,41533,assert
tmdb.movie/104974,tmdb.movie/release_date,1971-10-27,41533,assert
tmdb.movie/104974,tmdb.movie/poster_path,/hIjIPEb06ZivzJYwImj0CJ5QARx.jpg,41533,assert
tmdb.movie/104974,tmdb.movie/popularity,3.7889,41533,assert
tmdb.movie/104974,tmdb.movie/overview,"The title character is a US army Captain of Native American descent who is asked to investigate the murder of an Indian agent. His only clue is ""April morning"", the last words spoken by the victim.  Can he unravel the mystery before the clock runs out?",41533,assert
tmdb.movie/104974,tmdb.movie/original_title,Captain Apache,41533,assert
tmdb.movie/104974,tmdb.movie/original_language,en,41533,assert
tmdb.movie/104974,tmdb.movie/id,104974,41533,assert
tmdb.movie/104974,tmdb.movie/genre_id,37,41533,assert
tmdb.movie/104974,tmdb.movie/backdrop_path,/dY6oEH886dRIpZU3baj4FJfSHdw.jpg,41533,assert
tmdb.movie/104974,tmdb.movie/adult,false,41533,assert
tmdb.movie/1049942,tmdb.movie/vote_count,118,41593,assert
tmdb.movie/1049942,tmdb.movie/vote_average,5.5,41593,assert
tmdb.movie/1049942,tmdb.movie/video,false,41593,assert
tmdb.movie/1049942,tmdb.movie/title,Bambi: The Reckoning,41593,assert
tmdb.movie/1049942,tmdb.movie/release_date,2025-07-11,41593,assert
tmdb.movie/1049942,tmdb.movie/poster_path,/8oBbWxWDJrrDtNkmd0OzZpPFFUR.jpg,41593,assert
tmdb.movie/1049942,tmdb.movie/popularity,8.2304,41593,assert
tmdb.movie/1049942,tmdb.movie/overview,"After a mother and son get in a car wreck, they soon become hunted by Bambi, a mutated grief-stricken deer on a deadly rampage seeking revenge for the death of his mother and wife.",41593,assert
tmdb.movie/1049942,tmdb.movie/original_title,Bambi: The Reckoning,41593,assert
tmdb.movie/1049942,tmdb.movie/original_language,en,41593,assert
tmdb.movie/1049942,tmdb.movie/id,1049942,41593,assert
tmdb.movie/1049942,tmdb.movie/genre_id,53,41593,assert
tmdb.movie/1049942,tmdb.movie/genre_id,27,41593,assert
tmdb.movie/1049942,tmdb.movie/backdrop_path,/tG5ZSx57zkijfK975aENinlOdIy.jpg,41593,assert
tmdb.movie/1049942,tmdb.movie/adult,false,41593,assert
tmdb.movie/105,tmdb.movie/vote_count,21283,41554,assert
tmdb.movie/105,tmdb.movie/vote_average,8.3,41554,assert
tmdb.movie/105,tmdb.movie/video,false,41554,assert
tmdb.movie/105,tmdb.movie/title,Back to the Future,41554,assert
tmdb.movie/105,tmdb.movie/release_date,1985-07-03,41554,assert
tmdb.movie/105,tmdb.movie/poster_path,/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,41554,assert
tmdb.movie/105,tmdb.movie/popularity,16.2091,41554,assert
tmdb.movie/105,tmdb.movie/overview,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",41554,assert
tmdb.movie/105,tmdb.movie/original_title,Back to the Future,41554,assert
tmdb.movie/105,tmdb.movie/original_language,en,41554,assert
tmdb.movie/105,tmdb.movie/id,105,41554,assert
tmdb.movie/105,tmdb.movie/genre_id,35,41554,assert
tmdb.movie/105,tmdb.movie/genre_id,12,41554,assert
tmdb.movie/105,tmdb.movie/backdrop_path,/qskzmLTbarKnXDbo2HRj4NJ3vcW.jpg,41554,assert
tmdb.movie/105,tmdb.movie/adult,false,41554,assert
tmdb.movie/1050035,tmdb.movie/vote_count,804,41317,assert
tmdb.movie/1050035,tmdb.movie/vote_average,7.9,41317,assert
tmdb.movie/1050035,tmdb.movie/video,false,41317,assert
tmdb.movie/1050035,tmdb.movie/title,Monster,41317,assert
tmdb.movie/1050035,tmdb.movie/release_date,2023-06-02,41317,assert
tmdb.movie/1050035,tmdb.movie/poster_path,/kvUJUyUGOhEoiWWNH04IXoExPE2.jpg,41317,assert
tmdb.movie/1050035,tmdb.movie/popularity,5.2635,41317,assert
tmdb.movie/1050035,tmdb.movie/overview,"After an outburst at school involving her son, a concerned single mother demands answers, triggering a sequence of deepening suspicion and turmoil.",41317,assert
tmdb.movie/1050035,tmdb.movie/original_title,怪物,41317,assert
tmdb.movie/1050035,tmdb.movie/original_language,ja,41317,assert
tmdb.movie/1050035,tmdb.movie/id,1050035,41317,assert
tmdb.movie/1050035,tmdb.movie/genre_id,9648,41317,assert
tmdb.movie/1050035,tmdb.movie/genre_id,53,41317,assert
tmdb.movie/1050035,tmdb.movie/backdrop_path,/dZJcOyRonN0Kb7kJR3DE3esGn16.jpg,41317,assert
tmdb.movie/1050035,tmdb.movie/adult,false,41317,assert
tmdb.movie/10501,tmdb.movie/vote_count,3965,41308,assert
tmdb.movie/10501,tmdb.movie/vote_average,7.3,41308,assert
tmdb.movie/10501,tmdb.movie/video,false,41308,assert
tmdb.movie/10501,tmdb.movie/title,The Road to El Dorado,41308,assert
tmdb.movie/10501,tmdb.movie/release_date,2000-03-31,41308,assert
tmdb.movie/10501,tmdb.movie/poster_path,/tQuqhUBACMcGqCvliHxpJreBfXC.jpg,41308,assert
tmdb.movie/10501,tmdb.movie/popularity,4.6197,41308,assert
tmdb.movie/10501,tmdb.movie/overview,"Stowing away after a failed con, a pair of swindlers end up on El Dorado, the fabled ""city of gold"", where they quickly get in over their heads when they are mistaken as gods by the inhabitants.",41308,assert
tmdb.movie/10501,tmdb.movie/original_title,The Road to El Dorado,41308,assert
tmdb.movie/10501,tmdb.movie/original_language,en,41308,assert
tmdb.movie/10501,tmdb.movie/id,10501,41308,assert
tmdb.movie/10501,tmdb.movie/genre_id,10751,41308,assert
tmdb.movie/10501,tmdb.movie/genre_id,12,41308,assert
tmdb.movie/10501,tmdb.movie/backdrop_path,/ciM5RFsBoWEj0tbwJy42Hr76iRd.jpg,41308,assert
tmdb.movie/10501,tmdb.movie/adult,false,41308,assert
tmdb.movie/1050793,tmdb.movie/vote_count,0,41366,assert
tmdb.movie/1050793,tmdb.movie/vote_average,0,41366,assert
tmdb.movie/1050793,tmdb.movie/video,false,41366,assert
tmdb.movie/1050793,tmdb.movie/title,The Outer Plant,41366,assert
tmdb.movie/1050793,tmdb.movie/release_date,1984-01-01,41366,assert
tmdb.movie/1050793,tmdb.movie/poster_path,/nCJAbJKUKKGLvsDcmq1zMMZAal.jpg,41366,assert
tmdb.movie/1050793,tmdb.movie/popularity,4.1475,41366,assert
tmdb.movie/1050793,tmdb.movie/overview,Short film.,41366,assert
tmdb.movie/1050793,tmdb.movie/original_title,The Outer Plant,41366,assert
tmdb.movie/1050793,tmdb.movie/original_language,en,41366,assert
tmdb.movie/1050793,tmdb.movie/id,1050793,41366,assert
tmdb.movie/1050793,tmdb.movie/backdrop_path,,41366,assert
tmdb.movie/1050793,tmdb.movie/adult,false,41366,assert
tmdb.movie/105099,tmdb.movie/vote_count,20,41398,assert
tmdb.movie/105099,tmdb.movie/vote_average,4.9,41398,assert
tmdb.movie/105099,tmdb.movie/video,false,41398,assert
tmdb.movie/105099,tmdb.movie/title,Something Creeping in the Dark,41398,assert
tmdb.movie/105099,tmdb.movie/release_date,1971-04-15,41398,assert
tmdb.movie/105099,tmdb.movie/poster_path,/q8FCJywPR9Pfuu8Bvs6wakENa5u.jpg,41398,assert
tmdb.movie/105099,tmdb.movie/popularity,4.395,41398,assert
tmdb.movie/105099,tmdb.movie/overview,"A group of stranded travelers takes refuge in an old abandoned house, only to find out that they are not the only residents of the building.",41398,assert
tmdb.movie/105099,tmdb.movie/original_title,Qualcosa striscia nel buio,41398,assert
tmdb.movie/105099,tmdb.movie/original_language,it,41398,assert
tmdb.movie/105099,tmdb.movie/id,105099,41398,assert
tmdb.movie/105099,tmdb.movie/genre_id,53,41398,assert
tmdb.movie/105099,tmdb.movie/genre_id,27,41398,assert
tmdb.movie/105099,tmdb.movie/backdrop_path,/8m9qooiLvPk8tekgPyr0EZRo7lL.jpg,41398,assert
tmdb.movie/105099,tmdb.movie/adult,false,41398,assert
tmdb.movie/105105,tmdb.movie/vote_count,9,41178,assert
tmdb.movie/105105,tmdb.movie/vote_average,6,41178,assert
tmdb.movie/105105,tmdb.movie/video,false,41178,assert
tmdb.movie/105105,tmdb.movie/title,Death Falls Lightly,41178,assert
tmdb.movie/105105,tmdb.movie/release_date,1972-01-01,41178,assert
tmdb.movie/105105,tmdb.movie/poster_path,/1V9AuSUOgiqUihiZsZTMki65vH7.jpg,41178,assert
tmdb.movie/105105,tmdb.movie/popularity,4.815,41178,assert
tmdb.movie/105105,tmdb.movie/overview,"After a wealthy businessman's wife is murdered by an unknown assailant, his advisors suggest that he go into hiding at a shuttered hotel; taking along his mistress, he is soon besieged by supernatural visions which seem to be drawing him into the hotel's own dark and murderous past.",41178,assert
tmdb.movie/105105,tmdb.movie/original_title,La morte scende leggera,41178,assert
tmdb.movie/105105,tmdb.movie/original_language,it,41178,assert
tmdb.movie/105105,tmdb.movie/id,105105,41178,assert
tmdb.movie/105105,tmdb.movie/genre_id,53,41178,assert
tmdb.movie/105105,tmdb.movie/genre_id,27,41178,assert
tmdb.movie/105105,tmdb.movie/backdrop_path,/2qGFbrdBkg4GqEPFDFxHHgFoB7W.jpg,41178,assert
tmdb.movie/105105,tmdb.movie/adult,false,41178,assert
tmdb.movie/1051486,tmdb.movie/vote_count,43,41448,assert
tmdb.movie/1051486,tmdb.movie/vote_average,6.2,41448,assert
tmdb.movie/1051486,tmdb.movie/video,false,41448,assert
tmdb.movie/1051486,tmdb.movie/title,Stockholm Bloodbath,41448,assert
tmdb.movie/1051486,tmdb.movie/release_date,2024-01-19,41448,assert
tmdb.movie/1051486,tmdb.movie/poster_path,/tzXOB8nxO70SfSbOhrYcY94x6MI.jpg,41448,assert
tmdb.movie/1051486,tmdb.movie/popularity,4.8901,41448,assert
tmdb.movie/1051486,tmdb.movie/overview,"In 1520, the notorious and power-hungry Danish King Christian II is determined to seize the Swedish crown from Sten Sture, no matter what it takes. Meanwhile, sisters Freja and Anne make a solemn promise to seek revenge on the men who brutally murdered their family. Everything comes to a head in the heart of Stockholm, where the sisters are drawn into a ruthless political struggle between Sweden and Denmark that culminates in a mass execution, presided over by the mad King ""Christian the Tyrant,"" known as the Stockholm Bloodbath.",41448,assert
tmdb.movie/1051486,tmdb.movie/original_title,Stockholm Bloodbath,41448,assert
tmdb.movie/1051486,tmdb.movie/original_language,en,41448,assert
tmdb.movie/1051486,tmdb.movie/id,1051486,41448,assert
tmdb.movie/1051486,tmdb.movie/genre_id,36,41448,assert
tmdb.movie/1051486,tmdb.movie/genre_id,28,41448,assert
tmdb.movie/1051486,tmdb.movie/backdrop_path,/6nCy4OrV7gxhDc3lBSUxkNALPej.jpg,41448,assert
tmdb.movie/1051486,tmdb.movie/adult,false,41448,assert
tmdb.movie/10515,tmdb.movie/vote_count,4548,41127,assert
tmdb.movie/10515,tmdb.movie/vote_average,8,41127,assert
tmdb.movie/10515,tmdb.movie/video,false,41127,assert
tmdb.movie/10515,tmdb.movie/title,Castle in the Sky,41127,assert
